year,race,education,age,population,mortality
2002,Black,H.S.,74,35372,0.062251668422919314
2002,Black,H.S.,75,35420,0.06150829397975873
2002,Black,H.S.,76,31785,0.06262689430415075
2002,Black,H.S.,77,29091,0.07294971275734127
2002,Black,H.S.,78,24470,0.0755903761190195
2002,Black,H.S.,79,24190,0.07620936389912397
2002,Black,H.S.,80,32972,0.08591765964654699
2002,Black,H.S.,81,17653,0.09026091397133361
2002,Black,H.S.,82,22166,0.09523568971593302
2002,Black,H.S.,83,16923,0.11244695584307836
2002,Black,H.S.,84,9669,0.12122944199696925
2002,Black,Some college,30,161234,0.001028987801733108
2002,Black,Some college,31,161616,0.0011823154680044813
2002,Black,Some college,32,154960,0.0012449703402748612
2002,Black,Some college,33,142350,0.0012884509005151553
2002,Black,Some college,34,141313,0.0014036150809598551
2002,Black,Some college,35,180612,0.0013688036314434533
2002,Black,Some college,36,163535,0.0014835575839185755
2002,Black,Some college,37,167345,0.0016913415214128303
2002,Black,Some college,38,179470,0.0017688927984098825
2002,Black,Some college,39,165091,0.0018006964769249284
2002,Black,Some college,40,182515,0.0021546945355323264
2002,Black,Some college,41,150459,0.002165135134371693
2002,Black,Some college,42,172350,0.002494147748362514
2002,Black,Some college,43,172243,0.0025465485308518217
2002,Black,Some college,44,162072,0.003094193279628677
2002,Black,Some college,45,164836,0.003064268489446241
2002,Black,Some college,46,149952,0.0036155539624703635
2002,Black,Some college,47,131238,0.0040254931682131186
2002,Black,Some college,48,139250,0.004087292524060592
2002,Black,Some college,49,140557,0.004376687690807634
2002,Black,Some college,50,119172,0.005001882705396731
2002,Black,Some college,51,110464,0.006448901034821369
2002,Black,Some college,52,109916,0.006336379513689452
2002,Black,Some college,53,110690,0.006302919626270185
2002,Black,Some college,54,104006,0.006618002615422246
2002,Black,Some college,55,96559,0.006501636677766827
2002,Black,Some college,56,72907,0.007788400039184915
2002,Black,Some college,57,59346,0.00861068036212828
2002,Black,Some college,58,49459,0.008231970973807042
2002,Black,Some college,59,61160,0.007966071448876417
2002,Black,Some college,60,52917,0.010159291059234207
2002,Black,Some college,61,55454,0.010794299117629566
2002,Black,Some college,62,41525,0.011876018897393495
2002,Black,Some college,63,33742,0.012828412735349681
2002,Black,Some college,64,38960,0.013616301812808766
2002,Black,Some college,65,37951,0.013492323079554473
2002,Black,Some college,66,36793,0.015772434216453628
2002,Black,Some college,67,27967,0.016157862839272865
2002,Black,Some college,68,31116,0.018326886697239288
2002,Black,Some college,69,26182,0.019769352648053382
2002,Black,Some college,70,22265,0.02121424412495155
2002,Black,Some college,71,23280,0.02337351887034268
2002,Black,Some college,72,20300,0.02666326278223863
2002,Black,Some college,73,17787,0.02966438280157762
2002,Black,Some college,74,18703,0.030116144351289727
2002,Black,Some college,75,16947,0.0339095084633775
2002,Black,Some college,76,12668,0.040491195209611044
2002,Black,Some college,77,13139,0.04408309061032908
2002,Black,Some college,78,8328,0.046468788065680604
2002,Black,Some college,79,10748,0.048203780854069775
2002,Black,Some college,80,7809,0.057131485327733815
2002,Black,Some college,81,9513,0.05485088409781993
2002,Black,Some college,82,5687,0.059951821821005
2002,Black,Some college,83,5789,0.059746227224779264
2002,Black,Some college,84,5063,0.06960757926274772
2002,Black,B.A.+,30,84590,0.0007922869498827197
2002,Black,B.A.+,31,85036,0.0008111520859666653
2002,Black,B.A.+,32,81601,0.0008961875067180984
2002,Black,B.A.+,33,81354,0.0010056314111305848
2002,Black,B.A.+,34,79859,0.000983402555371464
2002,Black,B.A.+,35,93082,0.001064490349150306
2002,Black,B.A.+,36,74141,0.0011748110931562037
2002,Black,B.A.+,37,83157,0.0012559356247651074
2002,Black,B.A.+,38,85631,0.0013241720234998368
2002,Black,B.A.+,39,93908,0.0014062672208627603
2002,Black,B.A.+,40,97325,0.0017467243969214383
2002,Black,B.A.+,41,89913,0.0018676822584214343
2002,Black,B.A.+,42,81585,0.002010369264105595
2002,Black,B.A.+,43,86934,0.0024057060797664487
2002,Black,B.A.+,44,102772,0.0025490237039326956
2002,Black,B.A.+,45,70972,0.003182934650819421
2002,Black,B.A.+,46,79919,0.003217470637666826
2002,Black,B.A.+,47,75997,0.0036298050907538643
2002,Black,B.A.+,48,79306,0.0041634947580189785
2002,Black,B.A.+,49,73517,0.004284923386659893
2002,Black,B.A.+,50,78532,0.004927814242630326
2002,Black,B.A.+,51,69579,0.005168048861909732
2002,Black,B.A.+,52,78715,0.005726643569938165
2002,Black,B.A.+,53,77291,0.005841394112116222
2002,Black,B.A.+,54,62564,0.006238957484184737
2002,Black,B.A.+,55,58703,0.006830660302890503
2002,Black,B.A.+,56,45077,0.007838264453360366
2002,Black,B.A.+,57,38412,0.008506651407687714
2002,Black,B.A.+,58,35651,0.009285708364438724
2002,Black,B.A.+,59,29248,0.010408991150738267
2002,Black,B.A.+,60,32574,0.011086311600992424
2002,Black,B.A.+,61,26922,0.01295172286356256
2002,Black,B.A.+,62,23816,0.01485875592172887
2002,Black,B.A.+,63,19465,0.014918958943603244
2002,Black,B.A.+,64,25398,0.015638434644642523
2002,Black,B.A.+,65,19902,0.018219248903785717
2002,Black,B.A.+,66,20400,0.020586976433294872
2002,Black,B.A.+,67,20021,0.019870052928771434
2002,Black,B.A.+,68,20602,0.021015831949418307
2002,Black,B.A.+,69,17666,0.025076433537026124
2002,Black,B.A.+,70,14561,0.027320340585900795
2002,Black,B.A.+,71,8835,0.02949178334969496
2002,Black,B.A.+,72,13684,0.03145276092336953
2002,Black,B.A.+,73,13852,0.03367953027412157
2002,Black,B.A.+,74,13446,0.04123006361819776
2002,Black,B.A.+,75,8570,0.05087150005365586
2002,Black,B.A.+,76,8039,0.05110684172693757
2002,Black,B.A.+,77,5382,0.05748451157178756
2002,Black,B.A.+,78,6862,0.0684464860049534
2002,Black,B.A.+,79,5104,0.06732099439901686
2002,Black,B.A.+,80,6665,0.07385301500889188
2002,Black,B.A.+,81,5190,0.062283230125542405
2002,Black,B.A.+,82,5272,0.07390284755827353
2002,Black,B.A.+,83,6026,0.0688452566844761
2002,Black,B.A.+,84,3480,0.07079419499224687
2003,White,Less than H.S.,30,132642,0.00307604567421727
2003,White,Less than H.S.,31,123325,0.0033595664747052296
2003,White,Less than H.S.,32,147355,0.0036976497843247092
2003,White,Less than H.S.,33,145313,0.003769759319348989
2003,White,Less than H.S.,34,147495,0.004329960000347985
2003,White,Less than H.S.,35,145593,0.004038137615366303
2003,White,Less than H.S.,36,149631,0.004479680195960637
2003,White,Less than H.S.,37,157336,0.004795658962259654
2003,White,Less than H.S.,38,174412,0.005145649527523327
2003,White,Less than H.S.,39,181337,0.005356252030675545
2003,White,Less than H.S.,40,212091,0.005992615214747875
2003,White,Less than H.S.,41,193913,0.00641868304867404
2003,White,Less than H.S.,42,202369,0.006896024018664116
2003,White,Less than H.S.,43,204302,0.007240036417086223
2003,White,Less than H.S.,44,177943,0.007740799966568636
2003,White,Less than H.S.,45,194074,0.008227170881683545
2003,White,Less than H.S.,46,188660,0.00838823652454462
2003,White,Less than H.S.,47,204149,0.008994163723763998
2003,White,Less than H.S.,48,195977,0.010256556743112683
2003,White,Less than H.S.,49,181010,0.010652513534584343
2003,White,Less than H.S.,50,183520,0.010894692125268203
2003,White,Less than H.S.,51,166444,0.011305915253001305
2003,White,Less than H.S.,52,167859,0.010982652394221573
2003,White,Less than H.S.,53,164371,0.012475895349307325
2003,White,Less than H.S.,54,169296,0.013802031686176752
2003,White,Less than H.S.,55,205393,0.01263878090681851
2003,White,Less than H.S.,56,208249,0.01422314090015862
2003,White,Less than H.S.,57,187520,0.015454924843324686
2003,White,Less than H.S.,58,191797,0.016257788032337656
2003,White,Less than H.S.,59,220690,0.019223118815973148
2003,White,Less than H.S.,60,235227,0.0185221666304766
2003,White,Less than H.S.,61,221338,0.018660283699479013
2003,White,Less than H.S.,62,235978,0.020125935441990494
2003,White,Less than H.S.,63,232860,0.019571720953646593
2003,White,Less than H.S.,64,227790,0.02016058090425915
2003,White,Less than H.S.,65,266529,0.021798485296549947
2003,White,Less than H.S.,66,229944,0.02542845169101441
2003,White,Less than H.S.,67,235564,0.028373014621623824
2003,White,Less than H.S.,68,245114,0.028034663047760876
2003,White,Less than H.S.,69,238676,0.03218074124553659
2003,White,Less than H.S.,70,262209,0.0303184233062612
2003,White,Less than H.S.,71,264029,0.03256342892886389
2003,White,Less than H.S.,72,270536,0.03918546423318888
2003,White,Less than H.S.,73,267574,0.0418319710989254
2003,White,Less than H.S.,74,260409,0.043093770177906575
2003,White,Less than H.S.,75,295386,0.04814899671912495
2003,White,Less than H.S.,76,272857,0.05128150334084316
2003,White,Less than H.S.,77,261300,0.0507194566083418
2003,White,Less than H.S.,78,267546,0.05504451584718896
2003,White,Less than H.S.,79,249870,0.06793700010711591
2003,White,Less than H.S.,80,245713,0.07690099283418184
2003,White,Less than H.S.,81,225696,0.07281242224352921
2003,White,Less than H.S.,82,223780,0.09011932894667032
2003,White,Less than H.S.,83,201239,0.09561257482462059
2003,White,Less than H.S.,84,171394,0.10919050961749582
2003,White,H.S.,30,596741,0.0016003196982310587
2003,White,H.S.,31,647204,0.0016467894540115513
2003,White,H.S.,32,676333,0.0018291574842100732
2003,White,H.S.,33,699560,0.0019413747792023945
2003,White,H.S.,34,716237,0.001826548771161002
2003,White,H.S.,35,738302,0.0021267265737849356
2003,White,H.S.,36,738939,0.002241581232829825
2003,White,H.S.,37,800180,0.0023224339800054935
2003,White,H.S.,38,888877,0.0025494834745711193
2003,White,H.S.,39,879019,0.0026888797237443122
2003,White,H.S.,40,1003882,0.0030442952429283105
2003,White,H.S.,41,988219,0.0033862459728362083
2003,White,H.S.,42,1036934,0.003404735945078946
2003,White,H.S.,43,1026979,0.0033344878697079477
2003,White,H.S.,44,1005544,0.0039048982940273667
2003,White,H.S.,45,1020170,0.003903497545220898
2003,White,H.S.,46,987774,0.004314597543318415
2003,White,H.S.,47,986392,0.00517532558636822
2003,White,H.S.,48,990822,0.00530061031191508
2003,White,H.S.,49,882788,0.005736692393187563
2003,White,H.S.,50,891428,0.0060925024910359095
2003,White,H.S.,51,819769,0.007258541922942842
2003,White,H.S.,52,792809,0.007046444998791499
2003,White,H.S.,53,771445,0.007448066824211247
2003,White,H.S.,54,764804,0.00806047684632696
2003,White,H.S.,55,804161,0.009274222673120995
2003,White,H.S.,56,831172,0.009154011611997618
2003,White,H.S.,57,686730,0.010516371847308517
2003,White,H.S.,58,665341,0.01035572557084921
2003,White,H.S.,59,665268,0.010851804851324628
2003,White,H.S.,60,778727,0.013094570448278726
2003,White,H.S.,61,661173,0.012378833241701293
2003,White,H.S.,62,650998,0.013670858619469378
2003,White,H.S.,63,620481,0.016172977962065998
2003,White,H.S.,64,634648,0.016495417272100552
2003,White,H.S.,65,630666,0.01835999869916593
2003,White,H.S.,66,569285,0.01790963251022057
2003,White,H.S.,67,582209,0.02046484618542224
2003,White,H.S.,68,563498,0.022540540069240972
2003,White,H.S.,69,517346,0.025783207884532738
2003,White,H.S.,70,537948,0.028146454118040905
2003,White,H.S.,71,502276,0.03284600230714656
2003,White,H.S.,72,544875,0.03436426575110022
2003,White,H.S.,73,514420,0.035433945841312674
2003,White,H.S.,74,481470,0.03806879276886766
2003,White,H.S.,75,517974,0.037756625014202135
2003,White,H.S.,76,509613,0.042200585155712726
2003,White,H.S.,77,465155,0.04754586776328477
2003,White,H.S.,78,444364,0.05308461585765655
2003,White,H.S.,79,429919,0.06499823411106431
2003,White,H.S.,80,421647,0.06930359127397326
2003,White,H.S.,81,352188,0.07471971892751778
2003,White,H.S.,82,342725,0.08796657724838222
2003,White,H.S.,83,305724,0.0915065056437679
2003,White,H.S.,84,240404,0.11039323335854449
2003,White,Some college,30,740536,0.0006563067451044061
2003,White,Some college,31,721617,0.0006633372041023116
2003,White,Some college,32,829015,0.0006756983857183539
2003,White,Some college,33,793934,0.0007873700041145546
2003,White,Some college,34,775475,0.0007997529789898583
2003,White,Some college,35,777623,0.0010029365170796394
2003,White,Some college,36,766737,0.0009566697073311473
2003,White,Some college,37,826125,0.0010399244274376877
2003,White,Some college,38,863085,0.0010108456212894197
2003,White,Some college,39,921574,0.0010863530414611943
2003,White,Some college,40,965025,0.0011060094499406546
2003,White,Some college,41,929775,0.0011991734284606626
2003,White,Some college,42,991475,0.0014052058814201845
2003,White,Some college,43,964222,0.001468914261911873
2003,White,Some college,44,937548,0.001627672636080713
2003,White,Some college,45,1019057,0.0018392925706974862
2003,White,Some college,46,969977,0.0019379755547016925
2003,White,Some college,47,970491,0.002130259674278599
2003,White,Some college,48,923150,0.0025748532831612173
2003,White,Some college,49,925154,0.002897001865501147
2003,White,Some college,50,935361,0.0029034469503452756
2003,White,Some college,51,855288,0.003199321130929384
2003,White,Some college,52,842316,0.00344676709466459
2003,White,Some college,53,812828,0.004031405308020838
2003,White,Some college,54,798021,0.004490297829896882
2003,White,Some college,55,818134,0.004371180695190907
2003,White,Some college,56,796903,0.0050128447947204715
2003,White,Some college,57,610223,0.005242259395044958
2003,White,Some college,58,572592,0.00537529528336481
2003,White,Some college,59,574396,0.00562794087961668
2003,White,Some college,60,616086,0.006299185549578034
2003,White,Some college,61,484175,0.006854867202952333
2003,White,Some college,62,467829,0.007867309512357232
2003,White,Some college,63,440744,0.00810449379128329
2003,White,Some college,64,408459,0.009014708766843266
2003,White,Some college,65,382865,0.00882207433693265
2003,White,Some college,66,365208,0.011183565394321951
2003,White,Some college,67,328601,0.010935516192983136
2003,White,Some college,68,330206,0.015232746459516196
2003,White,Some college,69,309662,0.015244075080736837
2003,White,Some college,70,308578,0.016385901358187127
2003,White,Some college,71,287005,0.016385397541988925
2003,White,Some college,72,283978,0.019433214826843376
2003,White,Some college,73,282651,0.021304932844622815
2003,White,Some college,74,253902,0.022795552150150642
2003,White,Some college,75,262912,0.024674937030779172
2003,White,Some college,76,246909,0.02461412540448007
2003,White,Some college,77,232363,0.03196970700963217
2003,White,Some college,78,220276,0.03395734690872087
2003,White,Some college,79,223013,0.03635225029792028
2003,White,Some college,80,203323,0.03912993893640273
2003,White,Some college,81,175984,0.05184042454925987
2003,White,Some college,82,162116,0.056114433697660775
2003,White,Some college,83,139412,0.06952305178487382
2003,White,Some college,84,109757,0.07730933787947566
2003,White,B.A.+,30,831132,0.0003423020588889155
2003,White,B.A.+,31,836100,0.00040254246780962056
2003,White,B.A.+,32,940231,0.00042909658271370656
2003,White,B.A.+,33,931180,0.000479007056610872
2003,White,B.A.+,34,923813,0.0004817106804989176
2003,White,B.A.+,35,905151,0.0005348016391883172
2003,White,B.A.+,36,876195,0.0005988007659975592
2003,White,B.A.+,37,882775,0.0006544535168076229
2003,White,B.A.+,38,864850,0.0007007924011325533
2003,White,B.A.+,39,907000,0.000828187647642649
2003,White,B.A.+,40,985690,0.0008560724248099513
2003,White,B.A.+,41,911406,0.0008696157556098966
2003,White,B.A.+,42,965415,0.0009816633204714526
2003,White,B.A.+,43,936847,0.0011124783335008362
2003,White,B.A.+,44,938697,0.0012207952569797487
2003,White,B.A.+,45,928055,0.0014026366997307008
2003,White,B.A.+,46,930233,0.0014088887334578746
2003,White,B.A.+,47,919895,0.0017683509449519872
2003,White,B.A.+,48,935883,0.0018868033081739092
2003,White,B.A.+,49,929817,0.0020262563492072735
2003,White,B.A.+,50,1000984,0.00228237359091164
2003,White,B.A.+,51,939357,0.0022707506126821127
2003,White,B.A.+,52,907609,0.002919592643722975
2003,White,B.A.+,53,905666,0.0031110258861655003
2003,White,B.A.+,54,856364,0.0030786004180100314
2003,White,B.A.+,55,904977,0.0033654883023418753
2003,White,B.A.+,56,922394,0.003969692555556575
2003,White,B.A.+,57,664803,0.0042629763386473184
2003,White,B.A.+,58,622476,0.00534721905199881
2003,White,B.A.+,59,565904,0.005209850186686536
2003,White,B.A.+,60,603025,0.005745035532881306
2003,White,B.A.+,61,495711,0.006696032151055051
2003,White,B.A.+,62,458988,0.006995602261582919
2003,White,B.A.+,63,394186,0.007537004965408956
2003,White,B.A.+,64,395628,0.008217199290267214
2003,White,B.A.+,65,368549,0.009025821942578439
2003,White,B.A.+,66,335496,0.010559637829431222
2003,White,B.A.+,67,322105,0.012401862425489591
2003,White,B.A.+,68,316320,0.012755660033554245
2003,White,B.A.+,69,300998,0.01436499659246887
2003,White,B.A.+,70,280802,0.017608674395827827
2003,White,B.A.+,71,267207,0.018686603118755668
2003,White,B.A.+,72,262310,0.019065339241676506
2003,White,B.A.+,73,246680,0.024225167132000576
2003,White,B.A.+,74,244698,0.02507289846955719
2003,White,B.A.+,75,240653,0.028852943986671684
2003,White,B.A.+,76,235843,0.030767446548498674
2003,White,B.A.+,77,211055,0.03410943443463044
2003,White,B.A.+,78,194022,0.04258867781769347
2003,White,B.A.+,79,182492,0.04384633525304603
2003,White,B.A.+,80,167184,0.050079976588216404
2003,White,B.A.+,81,138166,0.05699774895695471
2003,White,B.A.+,82,127937,0.06138679281219005
2003,White,B.A.+,83,109120,0.07832110746739901
2003,White,B.A.+,84,91362,0.08463105252131635
2003,Black,Less than H.S.,30,48158,0.0047977751889558985
2003,Black,Less than H.S.,31,41845,0.005567147324630837
2003,Black,Less than H.S.,32,40533,0.005850936122733375
2003,Black,Less than H.S.,33,46960,0.006272743469524201
2003,Black,Less than H.S.,34,51544,0.006390616974681219
2003,Black,Less than H.S.,35,50073,0.006007696599803308
2003,Black,Less than H.S.,36,48068,0.007253845540033769
2003,Black,Less than H.S.,37,40309,0.006911165276966851
2003,Black,Less than H.S.,38,52340,0.006946230704890845
2003,Black,Less than H.S.,39,49293,0.007477670858701226
2003,Black,Less than H.S.,40,62972,0.007567346295435132
2003,Black,Less than H.S.,41,57088,0.007740534617896726
2003,Black,Less than H.S.,42,69064,0.00861936828256799
2003,Black,Less than H.S.,43,58911,0.009942307089558025
2003,Black,Less than H.S.,44,60677,0.009041771484294749
2003,Black,Less than H.S.,45,68769,0.010692599669847829
2003,Black,Less than H.S.,46,56545,0.01130981169296708
2003,Black,Less than H.S.,47,63622,0.012337049463509234
2003,Black,Less than H.S.,48,66464,0.01267119031780147
2003,Black,Less than H.S.,49,60758,0.012004933360572742
2003,Black,Less than H.S.,50,59460,0.01523535421209827
2003,Black,Less than H.S.,51,45860,0.014787161918360051
2003,Black,Less than H.S.,52,58228,0.015241675110649255
2003,Black,Less than H.S.,53,56253,0.016113015092324358
2003,Black,Less than H.S.,54,59898,0.017045773306433625
2003,Black,Less than H.S.,55,58060,0.017278037333375146
2003,Black,Less than H.S.,56,52997,0.02000598660431324
2003,Black,Less than H.S.,57,50118,0.020646385762607185
2003,Black,Less than H.S.,58,50673,0.02167577050644112
2003,Black,Less than H.S.,59,52243,0.020651399634551648
2003,Black,Less than H.S.,60,59553,0.02305581578347004
2003,Black,Less than H.S.,61,56588,0.021814469689906163
2003,Black,Less than H.S.,62,51048,0.023742750565453188
2003,Black,Less than H.S.,63,63768,0.0228732164602107
2003,Black,Less than H.S.,64,52690,0.02635819973493151
2003,Black,Less than H.S.,65,69807,0.02272250298420738
2003,Black,Less than H.S.,66,57163,0.026856461227615445
2003,Black,Less than H.S.,67,62074,0.02770165875588886
2003,Black,Less than H.S.,68,65209,0.030891581937856717
2003,Black,Less than H.S.,69,54043,0.029331291533092076
2003,Black,Less than H.S.,70,59227,0.03407881003950461
2003,Black,Less than H.S.,71,54633,0.037647489992814934
2003,Black,Less than H.S.,72,62202,0.041944902823441446
2003,Black,Less than H.S.,73,53042,0.04473870419454343
2003,Black,Less than H.S.,74,46745,0.0474938139019244
2003,Black,Less than H.S.,75,57230,0.05114586858841327
2003,Black,Less than H.S.,76,53155,0.05097764594381158
2003,Black,Less than H.S.,77,59069,0.05582278862456758
2003,Black,Less than H.S.,78,49126,0.05778427357385533
2003,Black,Less than H.S.,79,46931,0.062018781963701364
2003,Black,Less than H.S.,80,44644,0.06778433997817
2003,Black,Less than H.S.,81,36345,0.07237718838305687
2003,Black,Less than H.S.,82,32927,0.0841951841542734
2003,Black,Less than H.S.,83,33077,0.09038594893506717
2003,Black,Less than H.S.,84,28834,0.1063489898071827
2003,Black,H.S.,30,179988,0.0027393332421848885
2003,Black,H.S.,31,144470,0.0029272310409524183
2003,Black,H.S.,32,171682,0.002836545911134159
2003,Black,H.S.,33,163968,0.00294374300461723
2003,Black,H.S.,34,164590,0.003298285393806132
2003,Black,H.S.,35,176408,0.003489435719170792
2003,Black,H.S.,36,167252,0.0038509334959405356
2003,Black,H.S.,37,161099,0.004011117466954726
2003,Black,H.S.,38,192936,0.004231931469620882
2003,Black,H.S.,39,171747,0.004540656038281844
2003,Black,H.S.,40,201503,0.004793727711355824
2003,Black,H.S.,41,187125,0.005138206650330976
2003,Black,H.S.,42,178450,0.005998437238122404
2003,Black,H.S.,43,177649,0.005904715194387537
2003,Black,H.S.,44,173858,0.006791429823634741
2003,Black,H.S.,45,167192,0.007194856572265482
2003,Black,H.S.,46,169862,0.008696287212420472
2003,Black,H.S.,47,158285,0.00874976972414212
2003,Black,H.S.,48,160660,0.009983134458166947
2003,Black,H.S.,49,142394,0.011570617553505483
2003,Black,H.S.,50,135710,0.011740569649493047
2003,Black,H.S.,51,140940,0.011518912371200545
2003,Black,H.S.,52,129617,0.012688297835816502
2003,Black,H.S.,53,126901,0.013976363368200453
2003,Black,H.S.,54,120353,0.013584254596280106
2003,Black,H.S.,55,120055,0.015239607400098427
2003,Black,H.S.,56,104040,0.01826559628978441
2003,Black,H.S.,57,84792,0.01601663112512199
2003,Black,H.S.,58,84761,0.017921419058901704
2003,Black,H.S.,59,88414,0.01965081871624885
2003,Black,H.S.,60,99573,0.018369647380311622
2003,Black,H.S.,61,87126,0.020954580872986406
2003,Black,H.S.,62,71834,0.02445886709361233
2003,Black,H.S.,63,75388,0.027222184322532914
2003,Black,H.S.,64,77211,0.026661906816308402
2003,Black,H.S.,65,73298,0.02752531702186221
2003,Black,H.S.,66,57737,0.03184564255738914
2003,Black,H.S.,67,57183,0.03209082772706686
2003,Black,H.S.,68,55087,0.034505864564733285
2003,Black,H.S.,69,53669,0.03607766225422978
2003,Black,H.S.,70,49502,0.04079419831503407
2003,Black,H.S.,71,44486,0.04199735907903304
2003,Black,H.S.,72,43311,0.04719491928993699
2003,Black,H.S.,73,37025,0.05662145482303911
2003,Black,H.S.,74,37750,0.058391353865863665
2003,Black,H.S.,75,34958,0.06245779601005813
2003,Black,H.S.,76,34604,0.0655807178164635
2003,Black,H.S.,77,26503,0.06600428419807511
2003,Black,H.S.,78,31295,0.07865407067576162
2003,Black,H.S.,79,22999,0.08426736529174642
2003,Black,H.S.,80,19010,0.08807918085131705
2003,Black,H.S.,81,19996,0.10383210739233568
2003,Black,H.S.,82,16126,0.11444200435042312
2003,Black,H.S.,83,13234,0.1257085764331269
2003,Black,H.S.,84,13102,0.11697235320020054
2003,Black,Some college,30,148979,0.0009054430952763399
2003,Black,Some college,31,158872,0.0011349570042471365
2003,Black,Some college,32,170637,0.0010983550520047816
2003,Black,Some college,33,156374,0.0011377975920491446
2003,Black,Some college,34,156416,0.0014100076539955778
2003,Black,Some college,35,169112,0.0014047786352573773
2003,Black,Some college,36,155876,0.0015821635810920245
2003,Black,Some college,37,147770,0.001563366372138608
2003,Black,Some college,38,173987,0.0019379827587925461
2003,Black,Some college,39,164286,0.0019782216242014805
2003,Black,Some college,40,166492,0.0022126770691532228
2003,Black,Some college,41,165842,0.002424675285543814
2003,Black,Some college,42,163620,0.0023628258007006623
2003,Black,Some college,43,169610,0.0026832559175314287
2003,Black,Some college,44,152598,0.002840364378695689
2003,Black,Some college,45,165600,0.0035003909107950816
2003,Black,Some college,46,163664,0.0035159498564725886
2003,Black,Some college,47,151208,0.003919293860946915
2003,Black,Some college,48,141829,0.004586759402289544
2003,Black,Some college,49,132951,0.00487528228988344
2003,Black,Some college,50,133502,0.005000555415325578
2003,Black,Some college,51,122918,0.005266915708952022
2003,Black,Some college,52,125733,0.0054672480549217035
2003,Black,Some college,53,112736,0.006528655608278166
2003,Black,Some college,54,109209,0.007006326152052522
2003,Black,Some college,55,107464,0.007024111331177435
2003,Black,Some college,56,97620,0.008333155723274161
2003,Black,Some college,57,73201,0.008133232939916501
2003,Black,Some college,58,70123,0.008890203720664574
2003,Black,Some college,59,65023,0.009765978715979722
2003,Black,Some college,60,54321,0.010536387843974053
2003,Black,Some college,61,50970,0.011220614698436993
2003,Black,Some college,62,50049,0.01181093015282928
2003,Black,Some college,63,53421,0.013071211934400988
2003,Black,Some college,64,38322,0.012779899514690062
2003,Black,Some college,65,31984,0.01535587701232628
2003,Black,Some college,66,31669,0.016431949692659344
2003,Black,Some college,67,34577,0.016908430439202395
2003,Black,Some college,68,34916,0.018811797477752572
2003,Black,Some college,69,29382,0.023949126002976565
2003,Black,Some college,70,21463,0.021535168973944765
2003,Black,Some college,71,23423,0.024833654774305228
2003,Black,Some college,72,17675,0.026746391858549896
2003,Black,Some college,73,22565,0.025005720680129098
2003,Black,Some college,74,18645,0.028279810926755286
2003,Black,Some college,75,17340,0.031730359355839614
2003,Black,Some college,76,18895,0.03108122239796167
2003,Black,Some college,77,14137,0.033836958985465536
2003,Black,Some college,78,15094,0.038052100981681436
2003,Black,Some college,79,11348,0.04359198985962443
2003,Black,Some college,80,11985,0.0528903070565561
2003,Black,Some college,81,6077,0.05209118164482445
2003,Black,Some college,82,8113,0.057047496178630565
2003,Black,Some college,83,3632,0.07344300691604241
2003,Black,Some college,84,6428,0.08415789438652561
2003,Black,B.A.+,30,96754,0.0006218751330752341
2003,Black,B.A.+,31,98104,0.0007416806269133328
2003,Black,B.A.+,32,86914,0.000820570149941124
2003,Black,B.A.+,33,76076,0.000861673175912169
2003,Black,B.A.+,34,84640,0.0009696035780707718
2003,Black,B.A.+,35,96600,0.0011137041904755477
2003,Black,B.A.+,36,80694,0.0011614129569458942
2003,Black,B.A.+,37,83143,0.0011840725355785004
2003,Black,B.A.+,38,90014,0.0013984820244591824
2003,Black,B.A.+,39,101426,0.001603647850571553
2003,Black,B.A.+,40,97627,0.0015646535810942114
2003,Black,B.A.+,41,97911,0.001890664895415935
2003,Black,B.A.+,42,86990,0.0018588392384326516
2003,Black,B.A.+,43,94449,0.002102488628495111
2003,Black,B.A.+,44,87130,0.0024583381333129263
2003,Black,B.A.+,45,83062,0.002626916483717957
2003,Black,B.A.+,46,78293,0.0028953081594965406
2003,Black,B.A.+,47,87336,0.00318043191883061
2003,Black,B.A.+,48,88093,0.003593860098833355
2003,Black,B.A.+,49,84888,0.004017222038139023
2003,Black,B.A.+,50,78833,0.004528088169855058
2003,Black,B.A.+,51,72788,0.004876567679152875
2003,Black,B.A.+,52,71377,0.005131472402919827
2003,Black,B.A.+,53,63048,0.005634099757458521
2003,Black,B.A.+,54,70115,0.006235876415956707
2003,Black,B.A.+,55,55604,0.006272152475050657
2003,Black,B.A.+,56,56329,0.00776096351317993
2003,Black,B.A.+,57,41598,0.007270015671910962
2003,Black,B.A.+,58,43431,0.00847099786252394
2003,Black,B.A.+,59,30569,0.009121895084968622
2003,Black,B.A.+,60,36056,0.01022677581051492
2003,Black,B.A.+,61,29518,0.010680625463336249
2003,Black,B.A.+,62,25390,0.012568658907964238
2003,Black,B.A.+,63,26777,0.014249599454439902
2003,Black,B.A.+,64,24017,0.013169068746850723
2003,Black,B.A.+,65,28896,0.014217773467839742
2003,Black,B.A.+,66,21262,0.01598487015284908
2003,Black,B.A.+,67,21510,0.01771868262431224
2003,Black,B.A.+,68,16323,0.02037456214888173
2003,Black,B.A.+,69,18644,0.018729993258955416
2003,Black,B.A.+,70,20333,0.022891298980494922
2003,Black,B.A.+,71,16095,0.024268056815582393
2003,Black,B.A.+,72,14057,0.02755390667643884
2003,Black,B.A.+,73,14797,0.03231969809657106
