title_ep,imdb_rating,season_num,episode_num,num_ratings,air_date,word
Peter's Daughter,7.3,S6,7,1552,2007-11-25,meg
Peter's Daughter,7.3,S6,7,1552,2007-11-25,awakens
Peter's Daughter,7.3,S6,7,1552,2007-11-25,from
Peter's Daughter,7.3,S6,7,1552,2007-11-25,a
Peter's Daughter,7.3,S6,7,1552,2007-11-25,coma
Peter's Daughter,7.3,S6,7,1552,2007-11-25,peter
Peter's Daughter,7.3,S6,7,1552,2007-11-25,vows
Peter's Daughter,7.3,S6,7,1552,2007-11-25,to
Peter's Daughter,7.3,S6,7,1552,2007-11-25,treat
Peter's Daughter,7.3,S6,7,1552,2007-11-25,her
Peter's Daughter,7.3,S6,7,1552,2007-11-25,better
Peter's Daughter,7.3,S6,7,1552,2007-11-25,than
Peter's Daughter,7.3,S6,7,1552,2007-11-25,before
Peter's Daughter,7.3,S6,7,1552,2007-11-25,but
Peter's Daughter,7.3,S6,7,1552,2007-11-25,doesn't
Peter's Daughter,7.3,S6,7,1552,2007-11-25,approve
Peter's Daughter,7.3,S6,7,1552,2007-11-25,of
Peter's Daughter,7.3,S6,7,1552,2007-11-25,her
Peter's Daughter,7.3,S6,7,1552,2007-11-25,dating
Peter's Daughter,7.3,S6,7,1552,2007-11-25,an
Peter's Daughter,7.3,S6,7,1552,2007-11-25,attractive
Peter's Daughter,7.3,S6,7,1552,2007-11-25,doctor
Love Blactually,6.8,S7,1,1682,2008-09-28,stewie
Love Blactually,6.8,S7,1,1682,2008-09-28,convinces
Love Blactually,6.8,S7,1,1682,2008-09-28,brian
Love Blactually,6.8,S7,1,1682,2008-09-28,to
Love Blactually,6.8,S7,1,1682,2008-09-28,take
Love Blactually,6.8,S7,1,1682,2008-09-28,it
Love Blactually,6.8,S7,1,1682,2008-09-28,slow
Love Blactually,6.8,S7,1,1682,2008-09-28,with
Love Blactually,6.8,S7,1,1682,2008-09-28,his
Love Blactually,6.8,S7,1,1682,2008-09-28,new
Love Blactually,6.8,S7,1,1682,2008-09-28,girlfriend
Love Blactually,6.8,S7,1,1682,2008-09-28,but
Love Blactually,6.8,S7,1,1682,2008-09-28,she
Love Blactually,6.8,S7,1,1682,2008-09-28,becomes
Love Blactually,6.8,S7,1,1682,2008-09-28,impatient
Love Blactually,6.8,S7,1,1682,2008-09-28,and
Love Blactually,6.8,S7,1,1682,2008-09-28,hooks
Love Blactually,6.8,S7,1,1682,2008-09-28,up
Love Blactually,6.8,S7,1,1682,2008-09-28,with
Love Blactually,6.8,S7,1,1682,2008-09-28,cleveland
Love Blactually,6.8,S7,1,1682,2008-09-28,brian
Love Blactually,6.8,S7,1,1682,2008-09-28,then
Love Blactually,6.8,S7,1,1682,2008-09-28,tries
Love Blactually,6.8,S7,1,1682,2008-09-28,to
Love Blactually,6.8,S7,1,1682,2008-09-28,get
Love Blactually,6.8,S7,1,1682,2008-09-28,cleveland
Love Blactually,6.8,S7,1,1682,2008-09-28,back
Love Blactually,6.8,S7,1,1682,2008-09-28,together
Love Blactually,6.8,S7,1,1682,2008-09-28,with
Love Blactually,6.8,S7,1,1682,2008-09-28,his
Love Blactually,6.8,S7,1,1682,2008-09-28,ex
Love Blactually,6.8,S7,1,1682,2008-09-28,wife
Love Blactually,6.8,S7,1,1682,2008-09-28,loretta
Love Blactually,6.8,S7,1,1682,2008-09-28,to
Love Blactually,6.8,S7,1,1682,2008-09-28,get
Love Blactually,6.8,S7,1,1682,2008-09-28,him
Love Blactually,6.8,S7,1,1682,2008-09-28,out
Love Blactually,6.8,S7,1,1682,2008-09-28,of
Love Blactually,6.8,S7,1,1682,2008-09-28,the
Love Blactually,6.8,S7,1,1682,2008-09-28,picture
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,peter
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,rediscovers
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,his
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,favorite
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,song
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,surfin
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,bird
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,by
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,the
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,trashmen
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,and
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,discovers
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,that
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,jesus
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,christ
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,is
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,working
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,at
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,a
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,used
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,record
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,store
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,in
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,quahog
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,and
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,sets
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,out
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,to
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,let
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,everyone
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,know
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,that
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,he
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,has
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,come
I Dream of Jesus,8.0,S7,2,2353,2008-10-05,back
Road to Germany,8.1,S7,3,2098,2008-10-19,stewie
Road to Germany,8.1,S7,3,2098,2008-10-19,and
Road to Germany,8.1,S7,3,2098,2008-10-19,brian
Road to Germany,8.1,S7,3,2098,2008-10-19,use
Road to Germany,8.1,S7,3,2098,2008-10-19,a
Road to Germany,8.1,S7,3,2098,2008-10-19,time
Road to Germany,8.1,S7,3,2098,2008-10-19,machine
Road to Germany,8.1,S7,3,2098,2008-10-19,to
Road to Germany,8.1,S7,3,2098,2008-10-19,go
Road to Germany,8.1,S7,3,2098,2008-10-19,back
Road to Germany,8.1,S7,3,2098,2008-10-19,to
Road to Germany,8.1,S7,3,2098,2008-10-19,nazi
Road to Germany,8.1,S7,3,2098,2008-10-19,era
Road to Germany,8.1,S7,3,2098,2008-10-19,poland
Road to Germany,8.1,S7,3,2098,2008-10-19,and
Road to Germany,8.1,S7,3,2098,2008-10-19,rescue
Road to Germany,8.1,S7,3,2098,2008-10-19,mort
Baby Not on Board,7.5,S7,4,1638,2008-11-02,the
Baby Not on Board,7.5,S7,4,1638,2008-11-02,griffins
Baby Not on Board,7.5,S7,4,1638,2008-11-02,decide
Baby Not on Board,7.5,S7,4,1638,2008-11-02,to
Baby Not on Board,7.5,S7,4,1638,2008-11-02,take
Baby Not on Board,7.5,S7,4,1638,2008-11-02,a
Baby Not on Board,7.5,S7,4,1638,2008-11-02,vacation
Baby Not on Board,7.5,S7,4,1638,2008-11-02,to
Baby Not on Board,7.5,S7,4,1638,2008-11-02,the
Baby Not on Board,7.5,S7,4,1638,2008-11-02,grand
Baby Not on Board,7.5,S7,4,1638,2008-11-02,canyon
Baby Not on Board,7.5,S7,4,1638,2008-11-02,only
Baby Not on Board,7.5,S7,4,1638,2008-11-02,to
Baby Not on Board,7.5,S7,4,1638,2008-11-02,leave
Baby Not on Board,7.5,S7,4,1638,2008-11-02,stewie
Baby Not on Board,7.5,S7,4,1638,2008-11-02,behind
The Man with Two Brians,7.6,S7,5,1619,2008-11-09,peter
The Man with Two Brians,7.6,S7,5,1619,2008-11-09,gets
The Man with Two Brians,7.6,S7,5,1619,2008-11-09,the
The Man with Two Brians,7.6,S7,5,1619,2008-11-09,griffins
The Man with Two Brians,7.6,S7,5,1619,2008-11-09,a
The Man with Two Brians,7.6,S7,5,1619,2008-11-09,new
The Man with Two Brians,7.6,S7,5,1619,2008-11-09,younger
The Man with Two Brians,7.6,S7,5,1619,2008-11-09,dog
The Man with Two Brians,7.6,S7,5,1619,2008-11-09,to
The Man with Two Brians,7.6,S7,5,1619,2008-11-09,eventually
The Man with Two Brians,7.6,S7,5,1619,2008-11-09,replace
The Man with Two Brians,7.6,S7,5,1619,2008-11-09,an
The Man with Two Brians,7.6,S7,5,1619,2008-11-09,aging
The Man with Two Brians,7.6,S7,5,1619,2008-11-09,brian
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,peter
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,must
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,pass
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,the
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,third
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,grade
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,in
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,order
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,to
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,get
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,a
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,promotion
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,at
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,the
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,brewery
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,stewie
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,turns
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,brian
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,and
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,frank
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,sinatra
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,jr
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,s
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,nightclub
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,into
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,a
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,trendy
Tales of a Third Grade Nothing,7.1,S7,6,1721,2008-11-16,hotspot
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,the
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,guys
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,try
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,to
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,help
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,joe
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,and
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,bonnie
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,get
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,money
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,for
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,their
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,hospital
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,bill
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,after
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,their
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,baby
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,is
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,born
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,after
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,seven
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,year
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,of
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,bonnie
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,being
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,pregnant
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,a
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,baby
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,who
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,stewie
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,develops
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,a
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,crush
Ocean's Three and a Half,7.6,S7,7,1654,2009-02-15,on
Road to the Multiverse,9.1,S8,1,4141,2009-09-27,brian
Road to the Multiverse,9.1,S8,1,4141,2009-09-27,and
Road to the Multiverse,9.1,S8,1,4141,2009-09-27,stewie
Road to the Multiverse,9.1,S8,1,4141,2009-09-27,explore
Road to the Multiverse,9.1,S8,1,4141,2009-09-27,a
Road to the Multiverse,9.1,S8,1,4141,2009-09-27,series
Road to the Multiverse,9.1,S8,1,4141,2009-09-27,of
Road to the Multiverse,9.1,S8,1,4141,2009-09-27,alternate
Road to the Multiverse,9.1,S8,1,4141,2009-09-27,universes
Family Goy,7.1,S8,2,1600,2009-10-04,when
Family Goy,7.1,S8,2,1600,2009-10-04,lois
Family Goy,7.1,S8,2,1600,2009-10-04,finds
Family Goy,7.1,S8,2,1600,2009-10-04,out
Family Goy,7.1,S8,2,1600,2009-10-04,her
Family Goy,7.1,S8,2,1600,2009-10-04,mother
Family Goy,7.1,S8,2,1600,2009-10-04,was
Family Goy,7.1,S8,2,1600,2009-10-04,a
Family Goy,7.1,S8,2,1600,2009-10-04,holocaust
Family Goy,7.1,S8,2,1600,2009-10-04,survivor
Family Goy,7.1,S8,2,1600,2009-10-04,peter
Family Goy,7.1,S8,2,1600,2009-10-04,decides
Family Goy,7.1,S8,2,1600,2009-10-04,to
Family Goy,7.1,S8,2,1600,2009-10-04,adopt
Family Goy,7.1,S8,2,1600,2009-10-04,the
Family Goy,7.1,S8,2,1600,2009-10-04,jewish
Family Goy,7.1,S8,2,1600,2009-10-04,faith
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,with
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,the
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,help
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,of
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,chevy
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,chase
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,and
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,dan
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,aykroyd
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,stewie
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,and
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,brian
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,discover
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,that
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,mayor
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,west
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,is
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,a
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,cold
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,war
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,sleeper
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,agent
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,peter
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,and
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,the
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,guys
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,start
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,an
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,improv
Spies Reminiscent of Us,6.8,S8,3,1544,2009-10-11,group
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,brian
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,becomes
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,the
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,laughing
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,stock
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,of
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,the
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,family
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,when
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,he
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,begins
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,dating
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,an
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,older
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,woman
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,but
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,things
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,get
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,worse
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,when
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,she
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,breaks
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,her
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,hip
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,and
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,he
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,has
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,to
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,be
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,her
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,errand
Brian's Got a Brand New Bag,7.2,S8,4,1501,2009-11-08,boy
Hannah Banana,7.1,S8,5,1516,2009-11-08,brian
Hannah Banana,7.1,S8,5,1516,2009-11-08,helps
Hannah Banana,7.1,S8,5,1516,2009-11-08,stewie
Hannah Banana,7.1,S8,5,1516,2009-11-08,meet
Hannah Banana,7.1,S8,5,1516,2009-11-08,miley
Hannah Banana,7.1,S8,5,1516,2009-11-08,cyrus
Hannah Banana,7.1,S8,5,1516,2009-11-08,only
Hannah Banana,7.1,S8,5,1516,2009-11-08,to
Hannah Banana,7.1,S8,5,1516,2009-11-08,discover
Hannah Banana,7.1,S8,5,1516,2009-11-08,a
Hannah Banana,7.1,S8,5,1516,2009-11-08,secret
Hannah Banana,7.1,S8,5,1516,2009-11-08,about
Hannah Banana,7.1,S8,5,1516,2009-11-08,her
Hannah Banana,7.1,S8,5,1516,2009-11-08,identity
Hannah Banana,7.1,S8,5,1516,2009-11-08,the
Hannah Banana,7.1,S8,5,1516,2009-11-08,family
Hannah Banana,7.1,S8,5,1516,2009-11-08,discovers
Hannah Banana,7.1,S8,5,1516,2009-11-08,that
Hannah Banana,7.1,S8,5,1516,2009-11-08,the
Hannah Banana,7.1,S8,5,1516,2009-11-08,evil
Hannah Banana,7.1,S8,5,1516,2009-11-08,monkey
Hannah Banana,7.1,S8,5,1516,2009-11-08,in
Hannah Banana,7.1,S8,5,1516,2009-11-08,chris's
Hannah Banana,7.1,S8,5,1516,2009-11-08,closet
Hannah Banana,7.1,S8,5,1516,2009-11-08,isn't
Hannah Banana,7.1,S8,5,1516,2009-11-08,actually
Hannah Banana,7.1,S8,5,1516,2009-11-08,evil
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,quagmire
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,is
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,forced
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,to
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,take
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,care
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,of
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,a
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,baby
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,he
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,fathered
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,when
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,she
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,is
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,left
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,on
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,his
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,doorstep
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,while
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,stewie
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,creates
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,clones
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,of
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,himself
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,and
Quagmire's Baby,7.2,S8,6,1487,2009-11-15,brian
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,the
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,guys
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,find
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,a
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,new
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,black
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,friend
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,to
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,join
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,their
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,group
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,until
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,peter
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,finds
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,out
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,that
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,he
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,slept
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,with
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,lois
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,meanwhile
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,brian
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,tries
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,to
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,find
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,out
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,why
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,quagmire
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,hates
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,him
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,and
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,tries
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,to
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,make
Jerome Is the New Black,7.1,S8,7,1491,2009-11-22,amends
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,the
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,residents
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,of
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,quahog
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,are
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,invited
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,to
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,james
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,woods
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,house
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,where
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,a
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,murder
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,mystery
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,takes
And Then There Were Fewer,8.6,S9,1,3223,2010-09-26,place
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,brian
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,does
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,a
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,180
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,on
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,rush
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,limbaugh
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,and
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,befriends
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,him
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,after
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,he
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,reads
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,one
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,of
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,his
Excellence in Broadcasting,6.5,S9,2,1672,2010-10-03,books
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,after
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,peter
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,catches
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,carter
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,having
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,an
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,affair
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,he
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,is
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,strong
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,armed
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,into
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,keeping
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,a
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,secret
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,until
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,he
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,accidentally
